decade,century,trials,deaths,country,lon,lat,record.source
1650,1600,1,0,Germany,12.4604,47.7614,Behringer (1987)
1650,1600,2,0,Germany,10.4675,48.2814,Behringer (1987)
1650,1600,2,0,Germany,11.4339,48.263,Behringer (1987)
1660,1600,2,2,Germany,9.6351,47.5786,Behringer (1987)
1660,1600,1,3,Germany,10.3476,47.8005,Behringer (1987)
1660,1600,1,3,Germany,11.6194,48.4063,Behringer (1987)
1660,1600,1,3,Germany,10.9209,48.6902,Behringer (1987)
1660,1600,1,3,Germany,12.1181,47.8571,Behringer (1987)
1660,1600,1,3,Germany,11.4274,47.9102,Behringer (1987)
1660,1600,1,3,Germany,12.5802,48.8777,Behringer (1987)
1660,1600,1,3,Germany,10.8978,48.3705,Behringer (1987)
1660,1600,6,3,Germany,11.4678,48.657,Behringer (1987)
1660,1600,1,3,Germany,11.8866,48.9184,Behringer (1987)
1660,1600,1,3,Germany,12.5802,48.8777,Behringer (1987)
1660,1600,4,1,Germany,10.1802,47.9838,Behringer (1987)
1660,1600,1,1,Germany,9.6351,47.5786,Behringer (1987)
1660,1600,1,3,Germany,12.1016,49.0134,Behringer (1987)
1660,1600,1,3,Germany,10.3158,47.7286,Behringer (1987)
1660,1600,2,3,Germany,10.43,48.5703,Behringer (1987)
1660,1600,2,2,Germany,10.43,48.5703,Behringer (1987)
1660,1600,1,1,Germany,10.1802,47.9838,Behringer (1987)
1660,1600,1,3,Germany,11.4258,48.7665,Behringer (1987)
1660,1600,1,3,Germany,11.7833,49.0534,Behringer (1987)
1660,1600,1,3,Germany,11.8633,49.4403,Behringer (1987)
1660,1600,2,3,Germany,11.6194,48.4063,Behringer (1987)
1660,1600,2,2,Germany,12.0473,48.2578,Behringer (1987)
1660,1600,1,3,Germany,10.8704,48.0508,Behringer (1987)
1660,1600,2,3,Germany,11.7817,48.6431,Behringer (1987)
1660,1600,2,3,Germany,12.4604,47.7614,Behringer (1987)
1660,1600,1,3,Germany,10.4949,48.0462,Behringer (1987)
1660,1600,4,3,Germany,11.582,48.1351,Behringer (1987)
1660,1600,4,3,Germany,12.5061,48.3599,Behringer (1987)
1660,1600,1,3,Germany,11.4977,48.5325,Behringer (1987)
1660,1600,1,3,Germany,11.339,48.0,Behringer (1987)
1660,1600,1,3,Germany,11.1421,47.8407,Behringer (1987)
1660,1600,1,3,Germany,11.4274,47.9102,Behringer (1987)
1660,1600,1,3,Germany,10.1802,47.9838,Behringer (1987)
1660,1600,1,1,Germany,11.582,48.1351,Behringer (1987)
1660,1600,1,3,Germany,11.9189,48.3115,Behringer (1987)
1660,1600,1,1,Germany,10.8978,48.3705,Behringer (1987)
1660,1600,1,3,Germany,12.6768,48.2246,Behringer (1987)
1660,1600,1,3,Germany,11.4258,48.7665,Behringer (1987)
1660,1600,1,3,Germany,10.5355,47.7059,Behringer (1987)
1660,1600,1,3,Germany,11.4339,48.263,Behringer (1987)
1660,1600,1,3,Germany,10.3255,48.6736,Behringer (1987)
1660,1600,1,3,Germany,10.8978,48.3705,Behringer (1987)
1660,1600,4,3,Germany,10.1802,47.9838,Behringer (1987)
1660,1600,3,3,Germany,11.8633,49.4403,Behringer (1987)
1660,1600,2,1,Germany,11.8633,49.4403,Behringer (1987)
1660,1600,1,1,Germany,10.8978,48.3705,Behringer (1987)
1660,1600,1,3,Germany,12.4852,48.6435,Behringer (1987)
1660,1600,1,3,Germany,11.582,48.1351,Behringer (1987)
1660,1600,1,1,Germany,10.1267,47.9016,Behringer (1987)
1660,1600,2,3,Germany,12.6384,47.8678,Behringer (1987)
1660,1600,1,0,Germany,11.3488,48.7558,Behringer (1987)
1660,1600,1,0,Germany,10.4675,48.2814,Behringer (1987)
1660,1600,1,0,Germany,12.1181,47.8571,Behringer (1987)
1660,1600,2,0,Germany,11.339,48.0,Behringer (1987)
1660,1600,5,0,Germany,10.4675,48.2814,Behringer (1987)
1660,1600,2,0,Germany,11.4274,47.9102,Behringer (1987)
1660,1600,2,0,Germany,11.339,48.0,Behringer (1987)
1660,1600,1,3,Germany,11.1421,47.8407,Behringer (1987)
1660,1600,1,3,Germany,10.4675,48.2814,Behringer (1987)
1660,1600,2,0,Germany,12.6384,47.8678,Behringer (1987)
1660,1600,5,0,Germany,11.339,48.0,Behringer (1987)
1660,1600,6,0,Germany,11.4274,47.9102,Behringer (1987)
1660,1600,1,0,Germany,11.1421,47.8407,Behringer (1987)
1660,1600,1,3,Germany,12.1469,48.5442,Behringer (1987)
1660,1600,2,3,Germany,10.4675,48.2814,Behringer (1987)
1660,1600,1,0,Germany,11.1421,47.8407,Behringer (1987)
1660,1600,1,3,Germany,10.1562,47.9042,Behringer (1987)
1660,1600,2,0,Germany,11.582,48.1351,Behringer (1987)
1670,1600,1,3,Germany,11.136,48.4577,Behringer (1987)
1670,1600,1,3,Germany,11.4339,48.263,Behringer (1987)
1670,1600,3,3,Germany,10.9865,48.356,Behringer (1987)
1670,1600,2,3,Germany,11.8866,48.9184,Behringer (1987)
1670,1600,1,3,Germany,11.9189,48.3115,Behringer (1987)
1670,1600,1,3,Germany,12.6621,49.2239,Behringer (1987)
1670,1600,1,3,Germany,12.1469,48.5442,Behringer (1987)
1670,1600,5,3,Germany,11.7817,48.6431,Behringer (1987)
1670,1600,7,3,Germany,11.7671,48.803,Behringer (1987)
1670,1600,2,3,Germany,11.4977,48.5325,Behringer (1987)
1670,1600,9,3,Germany,11.4977,48.5325,Behringer (1987)
1670,1600,1,3,Germany,11.4977,48.5325,Behringer (1987)
1670,1600,5,3,Germany,12.8816,47.7303,Behringer (1987)
1670,1600,1,3,Germany,11.2631,48.5626,Behringer (1987)
1670,1600,6,3,Germany,12.6384,47.8678,Behringer (1987)
1670,1600,11,3,Germany,11.6227,48.766,Behringer (1987)
1670,1600,1,1,Germany,12.2245,48.0527,Behringer (1987)
1670,1600,3,3,Germany,11.1421,47.8407,Behringer (1987)
1670,1600,1,1,Germany,10.8978,48.3705,Behringer (1987)
1670,1600,1,3,Germany,10.8978,48.3705,Behringer (1987)
1670,1600,1,3,Germany,12.4852,48.6435,Behringer (1987)
1670,1600,1,3,Germany,11.7412,48.4029,Behringer (1987)
1670,1600,1,3,Germany,10.3158,47.7286,Behringer (1987)
1670,1600,1,1,Germany,10.2804,47.6257,Behringer (1987)
1670,1600,1,3,Germany,10.1802,47.9838,Behringer (1987)
1670,1600,1,3,Germany,12.6804,48.976,Behringer (1987)
1670,1600,1,3,Germany,11.8508,48.8177,Behringer (1987)
1670,1600,1,3,Germany,11.6194,48.4063,Behringer (1987)
1670,1600,1,3,Germany,12.1469,48.5442,Behringer (1987)
1670,1600,1,3,Germany,11.7817,48.6431,Behringer (1987)
1670,1600,1,3,Germany,11.582,48.1351,Behringer (1987)
1670,1600,5,5,Germany,11.7671,48.803,Behringer (1987)
1670,1600,10,3,Germany,11.4977,48.5325,Behringer (1987)
1670,1600,11,3,Germany,11.4977,48.5325,Behringer (1987)
1670,1600,3,3,Germany,10.9209,48.6902,Behringer (1987)
1670,1600,1,3,Germany,12.5802,48.8777,Behringer (1987)
1670,1600,4,3,Germany,12.4852,48.6435,Behringer (1987)
1670,1600,1,3,Germany,12.6384,47.8678,Behringer (1987)
1670,1600,1,3,Germany,11.4274,47.9102,Behringer (1987)
1670,1600,6,6,Germany,12.9301,47.9347,Behringer (1987)
1670,1600,3,3,Germany,12.8209,47.8493,Behringer (1987)
1670,1600,1,3,Germany,11.7412,48.4029,Behringer (1987)
1670,1600,4,3,Germany,12.5553,48.0252,Behringer (1987)
1670,1600,7,7,Germany,11.7412,48.4029,Behringer (1987)
1670,1600,3,1,Germany,12.1016,49.0134,Behringer (1987)
1670,1600,1,3,Germany,12.6621,49.2239,Behringer (1987)
1670,1600,1,3,Germany,12.6384,47.8678,Behringer (1987)
1670,1600,1,3,Germany,12.8311,48.1726,Behringer (1987)
1670,1600,1,0,Germany,11.136,48.4577,Behringer (1987)
1670,1600,1,3,Germany,10.9865,48.356,Behringer (1987)
1670,1600,1,0,Germany,12.6804,48.976,Behringer (1987)
1670,1600,1,1,Germany,12.6804,48.976,Behringer (1987)
1670,1600,1,0,Germany,12.8816,47.7303,Behringer (1987)
1670,1600,1,0,Germany,11.1421,47.8407,Behringer (1987)
1670,1600,1,3,Germany,12.9575,48.8409,Behringer (1987)
1670,1600,1,0,Germany,11.1421,47.8407,Behringer (1987)
1670,1600,1,3,Germany,11.1421,47.8407,Behringer (1987)
1670,1600,1,0,Germany,10.7778,48.7186,Behringer (1987)
1670,1600,6,1,Germany,10.8704,48.0508,Behringer (1987)
1670,1600,1,0,Germany,10.9861,48.2654,Behringer (1987)
1670,1600,1,0,Germany,10.9865,48.356,Behringer (1987)
1670,1600,1,3,Germany,13.4851,48.6148,Behringer (1987)
1670,1600,1,3,Germany,12.8311,48.1726,Behringer (1987)
1670,1600,1,0,Germany,10.7778,48.7186,Behringer (1987)
1670,1600,1,0,Germany,11.4339,48.263,Behringer (1987)
1670,1600,6,0,Germany,10.4675,48.2814,Behringer (1987)
1670,1600,1,0,Germany,10.9865,48.356,Behringer (1987)
1670,1600,3,3,Germany,12.6384,47.8678,Behringer (1987)
1670,1600,2,0,Germany,11.1421,47.8407,Behringer (1987)
1670,1600,1,3,Germany,10.9865,48.356,Behringer (1987)
1670,1600,1,3,Germany,10.4675,48.2814,Behringer (1987)
1670,1600,3,0,Germany,11.4274,47.9102,Behringer (1987)
1670,1600,1,3,Germany,11.7817,48.6431,Behringer (1987)
1670,1600,10,0,Germany,12.4852,48.6435,Behringer (1987)
1670,1600,2,0,Germany,11.7671,48.803,Behringer (1987)
1670,1600,2,0,Germany,10.4675,48.2814,Behringer (1987)
1670,1600,2,3,Germany,11.5652,47.7615,Behringer (1987)
1670,1600,3,3,Germany,12.8311,48.1726,Behringer (1987)
1670,1600,1,3,Germany,11.4977,48.5325,Behringer (1987)
1670,1600,1,0,Germany,11.8508,48.8177,Behringer (1987)
1670,1600,27,0,Germany,11.2631,48.5626,Behringer (1987)
1670,1600,1,3,Germany,11.4339,48.263,Behringer (1987)
1670,1600,1,0,Germany,12.6804,48.976,Behringer (1987)
1670,1600,2,0,Germany,12.6384,47.8678,Behringer (1987)
1670,1600,1,3,Germany,12.5553,48.0252,Behringer (1987)
1670,1600,2,3,Germany,11.6227,48.766,Behringer (1987)
1680,1600,1,3,Germany,11.8508,48.8177,Behringer (1987)
1680,1600,3,3,Germany,11.4977,48.5325,Behringer (1987)
1680,1600,1,3,Germany,12.6384,47.8678,Behringer (1987)
1680,1600,6,3,Germany,11.6227,48.766,Behringer (1987)
1680,1600,1,3,Germany,11.582,48.1351,Behringer (1987)
1680,1600,1,3,Germany,12.8816,47.7303,Behringer (1987)
1680,1600,1,1,Germany,10.8978,48.3705,Behringer (1987)
1680,1600,2,2,Germany,13.0001,47.6302,Behringer (1987)
1680,1600,4,3,Germany,10.8537,48.8427,Behringer (1987)
1680,1600,1,1,Germany,11.4339,48.263,Behringer (1987)
1680,1600,2,3,Germany,11.582,48.1351,Behringer (1987)
1680,1600,1,3,Germany,10.7223,48.8722,Behringer (1987)
1680,1600,1,3,Germany,10.9209,48.6902,Behringer (1987)
1680,1600,1,3,Germany,13.0554,48.7703,Behringer (1987)
1680,1600,3,1,Germany,12.522,48.2458,Behringer (1987)
1680,1600,2,1,Germany,9.67893,47.5798,Behringer (1987)
1680,1600,1,3,Germany,10.5355,47.7059,Behringer (1987)
1680,1600,2,3,Germany,12.7689,48.0581,Behringer (1987)
1680,1600,1,3,Germany,12.9301,47.9347,Behringer (1987)
1680,1600,5,5,Germany,12.8311,48.1726,Behringer (1987)
1680,1600,1,3,Germany,10.4949,48.0462,Behringer (1987)
1680,1600,4,3,Germany,10.8978,48.3705,Behringer (1987)
1680,1600,2,3,Germany,10.1258,47.6407,Behringer (1987)
1680,1600,4,4,Germany,10.8978,48.3705,Behringer (1987)
1680,1600,2,2,Germany,11.7833,49.0534,Behringer (1987)
1680,1600,1,3,Germany,12.0417,49.2066,Behringer (1987)
1680,1600,1,3,Germany,12.1304,49.1218,Behringer (1987)
1680,1600,1,1,Germany,11.1886,49.1891,Behringer (1987)
1680,1600,1,3,Germany,11.7833,49.0534,Behringer (1987)
1680,1600,1,1,Germany,11.9359,48.4702,Behringer (1987)
1680,1600,1,3,Germany,10.3158,47.7286,Behringer (1987)
1680,1600,1,3,Germany,10.9209,48.6902,Behringer (1987)
1680,1600,2,3,Germany,10.8978,48.3705,Behringer (1987)
1680,1600,19,3,Germany,12.1016,49.0134,Behringer (1987)
1680,1600,2,3,Germany,12.8311,48.1726,Behringer (1987)
1680,1600,2,3,Germany,11.582,48.1351,Behringer (1987)
1680,1600,2,0,Germany,11.6227,48.766,Behringer (1987)
1680,1600,4,0,Germany,12.6384,47.8678,Behringer (1987)
1680,1600,1,3,Germany,11.4977,48.5325,Behringer (1987)
1680,1600,1,0,Germany,11.4977,48.5325,Behringer (1987)
1680,1600,1,0,Germany,11.6194,48.4063,Behringer (1987)
1680,1600,12,0,Germany,12.6804,48.976,Behringer (1987)
1680,1600,1,0,Germany,10.4675,48.2814,Behringer (1987)
1680,1600,1,0,Germany,11.1421,47.8407,Behringer (1987)
1680,1600,1,0,Germany,10.4675,48.2814,Behringer (1987)
1680,1600,1,3,Germany,11.4339,48.263,Behringer (1987)
1680,1600,1,3,Germany,11.1421,47.8407,Behringer (1987)
1680,1600,1,0,Germany,10.9865,48.356,Behringer (1987)
1680,1600,1,0,Germany,10.8704,48.0508,Behringer (1987)
1680,1600,1,0,Germany,11.6227,48.766,Behringer (1987)
1680,1600,1,0,Germany,11.2631,48.5626,Behringer (1987)
1680,1600,1,0,Germany,10.9209,48.6902,Behringer (1987)
1680,1600,1,0,Germany,11.4977,48.5325,Behringer (1987)
1680,1600,3,3,Germany,12.6804,48.976,Behringer (1987)
1680,1600,1,3,Germany,11.4977,48.5325,Behringer (1987)
1680,1600,1,0,Germany,10.8704,48.0508,Behringer (1987)
1680,1600,1,0,Germany,11.1421,47.8407,Behringer (1987)
1680,1600,5,0,Germany,12.6804,48.976,Behringer (1987)
1680,1600,3,0,Germany,10.9209,48.6902,Behringer (1987)
1680,1600,1,0,Germany,11.4977,48.5325,Behringer (1987)
1680,1600,1,3,Germany,11.1421,47.8407,Behringer (1987)
1680,1600,1,3,Germany,11.6227,48.766,Behringer (1987)
1680,1600,4,0,Germany,12.6804,48.976,Behringer (1987)
1680,1600,1,0,Germany,11.1421,47.8407,Behringer (1987)
1680,1600,1,0,Germany,11.6194,48.4063,Behringer (1987)
1680,1600,5,0,Germany,11.4339,48.263,Behringer (1987)
1680,1600,1,3,Germany,10.4949,48.0462,Behringer (1987)
1680,1600,1,0,Germany,11.4339,48.263,Behringer (1987)
1680,1600,4,0,Germany,11.2631,48.5626,Behringer (1987)
1680,1600,1,0,Germany,12.1181,47.8571,Behringer (1987)
1680,1600,2,3,Germany,10.9209,48.6902,Behringer (1987)
1680,1600,1,0,Germany,11.136,48.4577,Behringer (1987)
1680,1600,7,0,Germany,12.0093,47.864,Behringer (1987)
1680,1600,1,0,Germany,11.4977,48.5325,Behringer (1987)
1680,1600,1,0,Germany,11.5652,47.7615,Behringer (1987)
1680,1600,3,0,Germany,13.1822,48.8982,Behringer (1987)
1680,1600,1,0,Germany,12.6804,48.976,Behringer (1987)
1680,1600,2,0,Germany,11.4274,47.9102,Behringer (1987)
1680,1600,1,0,Germany,10.9865,48.356,Behringer (1987)
1680,1600,1,0,Germany,10.6428,48.0616,Behringer (1987)
1680,1600,1,3,Germany,12.1469,48.5442,Behringer (1987)
1680,1600,7,0,Germany,11.8508,48.8177,Behringer (1987)
1680,1600,1,0,Germany,12.1181,47.8571,Behringer (1987)
1680,1600,2,0,Germany,11.3488,48.7558,Behringer (1987)
1680,1600,4,0,Germany,10.4675,48.2814,Behringer (1987)
1680,1600,2,0,Germany,11.136,48.4577,Behringer (1987)
1680,1600,2,0,Germany,10.9861,48.2654,Behringer (1987)
1680,1600,1,0,Germany,10.9865,48.356,Behringer (1987)
1680,1600,1,0,Germany,11.8508,48.8177,Behringer (1987)
1680,1600,1,0,Germany,12.6896,48.2413,Behringer (1987)
1680,1600,1,0,Germany,11.2631,48.5626,Behringer (1987)
1680,1600,1,0,Germany,11.6227,48.766,Behringer (1987)
1680,1600,3,1,Germany,10.4675,48.2814,Behringer (1987)
1680,1600,4,3,Germany,12.8311,48.1726,Behringer (1987)
1690,1600,1,1,Germany,12.8311,48.1726,Behringer (1987)
1690,1600,1,3,Germany,11.4977,48.5325,Behringer (1987)
1690,1600,1,3,Germany,10.4949,48.0462,Behringer (1987)
1690,1600,1,3,Germany,11.582,48.1351,Behringer (1987)
1690,1600,1,1,Germany,10.8978,48.3705,Behringer (1987)
1690,1600,1,3,Germany,11.8866,48.9184,Behringer (1987)
1690,1600,3,1,Germany,10.43,48.5703,Behringer (1987)
1690,1600,14,14,Germany,12.1016,49.0134,Behringer (1987)
1690,1600,2,3,Germany,10.7764,47.7387,Behringer (1987)
1690,1600,2,3,Germany,12.5061,48.3599,Behringer (1987)
1690,1600,1,3,Germany,12.1016,49.0134,Behringer (1987)
1690,1600,2,3,Germany,11.582,48.1351,Behringer (1987)
1690,1600,8,8,Germany,12.1016,49.0134,Behringer (1987)
1690,1600,1,1,Germany,10.7778,48.7186,Behringer (1987)
1690,1600,12,1,Germany,12.8311,48.1726,Behringer (1987)
1690,1600,1,3,Germany,10.5355,47.7059,Behringer (1987)
1690,1600,2,3,Germany,11.6918,48.9637,Behringer (1987)
1690,1600,2,3,Germany,12.9301,47.9347,Behringer (1987)
1690,1600,2,2,Germany,10.8978,48.3705,Behringer (1987)
1690,1600,5,5,Germany,12.1016,49.0134,Behringer (1987)
1690,1600,1,3,Germany,10.626,47.883,Behringer (1987)
1690,1600,1,3,Germany,12.5802,48.8777,Behringer (1987)
1690,1600,2,3,Germany,10.8978,48.3705,Behringer (1987)
1690,1600,2,3,Germany,10.1802,47.9838,Behringer (1987)
1690,1600,1,1,Germany,11.1421,47.8407,Behringer (1987)
1690,1600,4,3,Germany,12.8311,48.1726,Behringer (1987)
1690,1600,1,3,Germany,13.0554,48.7703,Behringer (1987)
1690,1600,2,1,Germany,10.8978,48.3705,Behringer (1987)
1690,1600,5,2,Germany,10.1802,47.9838,Behringer (1987)
1690,1600,1,3,Germany,11.6704,49.2312,Behringer (1987)
1690,1600,1,3,Germany,10.3158,47.7286,Behringer (1987)
1690,1600,2,3,Germany,11.339,48.0,Behringer (1987)
1690,1600,1,3,Germany,10.626,47.883,Behringer (1987)
1690,1600,1,3,Germany,12.8311,48.1726,Behringer (1987)
1690,1600,5,0,Germany,11.4977,48.5325,Behringer (1987)
1690,1600,14,0,Germany,12.6804,48.976,Behringer (1987)
1690,1600,2,3,Germany,12.5802,48.8777,Behringer (1987)
1690,1600,1,1,Germany,10.4949,48.0462,Behringer (1987)
1690,1600,4,1,Germany,10.7778,48.7186,Behringer (1987)
1690,1600,2,3,Germany,10.7778,48.7186,Behringer (1987)
1690,1600,2,3,Germany,12.5802,48.8777,Behringer (1987)
1690,1600,1,0,Germany,11.4977,48.5325,Behringer (1987)
1690,1600,1,0,Germany,12.1469,48.5442,Behringer (1987)
1690,1600,5,0,Germany,12.1795,48.1619,Behringer (1987)
1690,1600,1,0,Germany,12.1181,47.8571,Behringer (1987)
1690,1600,4,0,Germany,12.2245,48.0527,Behringer (1987)
1690,1600,11,0,Germany,12.0093,47.864,Behringer (1987)
1690,1600,1,3,Germany,12.5802,48.8777,Behringer (1987)
1690,1600,2,3,Germany,12.8311,48.1726,Behringer (1987)
1690,1600,1,3,Germany,11.582,48.1351,Behringer (1987)
1690,1600,1,0,Germany,10.9865,48.356,Behringer (1987)
1690,1600,1,3,Germany,11.4339,48.263,Behringer (1987)
1690,1600,1,0,Germany,11.6194,48.4063,Behringer (1987)
1690,1600,2,0,Germany,12.4604,47.7614,Behringer (1987)
1690,1600,1,0,Germany,10.8704,48.0508,Behringer (1987)
1690,1600,3,0,Germany,12.6804,48.976,Behringer (1987)
1690,1600,1,0,Germany,10.8704,48.0508,Behringer (1987)
1690,1600,1,0,Germany,12.2245,48.0527,Behringer (1987)
1690,1600,1,0,Germany,12.8816,47.7303,Behringer (1987)
1690,1600,2,0,Germany,11.7817,48.6431,Behringer (1987)
1690,1600,2,0,Germany,11.8633,49.4403,Behringer (1987)
1690,1600,2,0,Germany,11.6227,48.766,Behringer (1987)
1690,1600,1,0,Germany,11.6194,48.4063,Behringer (1987)
1690,1600,2,2,Germany,12.8311,48.1726,Behringer (1987)
1690,1600,1,0,Germany,11.4274,47.9102,Behringer (1987)
1690,1600,2,0,Germany,10.9861,48.2654,Behringer (1987)
1690,1600,1,0,Germany,11.2631,48.5626,Behringer (1987)
1690,1600,2,0,Germany,10.4675,48.2814,Behringer (1987)
1690,1600,3,1,Germany,10.4949,48.0462,Behringer (1987)
1690,1600,1,0,Germany,12.6384,47.8678,Behringer (1987)
1690,1600,2,0,Germany,11.136,48.4577,Behringer (1987)
1690,1600,3,3,Germany,11.8633,49.4403,Behringer (1987)
1690,1600,1,0,Germany,10.4675,48.2814,Behringer (1987)
1690,1600,1,0,Germany,11.136,48.4577,Behringer (1987)
1690,1600,1,3,Germany,10.8704,48.0508,Behringer (1987)
1690,1600,1,0,Germany,11.4339,48.263,Behringer (1987)
1690,1600,1,3,Germany,10.9209,48.6902,Behringer (1987)
1690,1600,1,0,Germany,11.4274,47.9102,Behringer (1987)
1700,1700,1,3,Germany,11.0955,47.4917,Behringer (1987)
1700,1700,1,3,Germany,12.5802,48.8777,Behringer (1987)
1700,1700,1,3,Germany,12.8517,49.1768,Behringer (1987)
1700,1700,1,3,Germany,10.626,47.883,Behringer (1987)
1700,1700,1,3,Germany,10.5672,48.6147,Behringer (1987)
1700,1700,1,3,Germany,12.2589,49.5976,Behringer (1987)
1700,1700,1,3,Germany,11.136,48.4577,Behringer (1987)
1700,1700,3,3,Germany,12.8311,48.1726,Behringer (1987)
1700,1700,4,3,Germany,12.4852,48.6435,Behringer (1987)
1700,1700,1,3,Germany,12.1016,49.0134,Behringer (1987)
1700,1700,1,3,Germany,11.8866,48.9184,Behringer (1987)
1700,1700,2,3,Germany,12.6384,47.8678,Behringer (1987)
1700,1700,1,3,Germany,12.2245,48.0527,Behringer (1987)
1700,1700,5,3,Germany,13.0554,48.7703,Behringer (1987)
1700,1700,1,3,Germany,13.0554,48.7703,Behringer (1987)
1700,1700,6,6,Germany,12.1016,49.0134,Behringer (1987)
1700,1700,1,3,Germany,11.6918,48.9637,Behringer (1987)
1700,1700,1,3,Germany,12.1469,48.5442,Behringer (1987)
1700,1700,1,1,Germany,11.582,48.1351,Behringer (1987)
1700,1700,1,3,Germany,10.1802,47.9838,Behringer (1987)
1700,1700,1,3,Germany,12.8816,47.7303,Behringer (1987)
1700,1700,1,3,Germany,12.1016,49.0134,Behringer (1987)
1700,1700,1,3,Germany,10.1802,47.9838,Behringer (1987)
1700,1700,1,3,Germany,11.7817,48.6431,Behringer (1987)
1700,1700,7,1,Germany,12.6804,48.976,Behringer (1987)
1700,1700,1,3,Germany,10.626,47.883,Behringer (1987)
1700,1700,12,12,Germany,12.1016,49.0134,Behringer (1987)
1700,1700,5,1,Germany,12.6804,48.976,Behringer (1987)
1700,1700,1,3,Germany,10.8978,48.3705,Behringer (1987)
1700,1700,3,1,Germany,13.4622,48.7215,Behringer (1987)
1700,1700,1,3,Germany,13.0554,48.7703,Behringer (1987)
1700,1700,1,3,Germany,10.1802,47.9838,Behringer (1987)
1700,1700,3,3,Germany,13.3561,48.7737,Behringer (1987)
1700,1700,1,1,Germany,11.8866,48.9184,Behringer (1987)
1700,1700,5,3,Germany,13.1284,48.9772,Behringer (1987)
1700,1700,1,3,Germany,10.5355,47.7059,Behringer (1987)
1700,1700,1,1,Germany,10.5355,47.7059,Behringer (1987)
1700,1700,2,3,Germany,10.2922,47.5743,Behringer (1987)
1700,1700,1,1,Germany,12.3526,48.4509,Behringer (1987)
1700,1700,1,3,Germany,13.0554,48.7703,Behringer (1987)
1700,1700,4,3,Germany,12.6804,48.976,Behringer (1987)
1700,1700,1,3,Germany,12.6804,48.976,Behringer (1987)
1700,1700,4,3,Germany,12.6804,48.976,Behringer (1987)
1700,1700,4,0,Germany,12.6804,48.976,Behringer (1987)
1700,1700,4,3,Germany,12.6804,48.976,Behringer (1987)
1700,1700,1,0,Germany,12.9575,48.8409,Behringer (1987)
1700,1700,1,3,Germany,12.8311,48.1726,Behringer (1987)
1700,1700,1,0,Germany,11.8866,48.9184,Behringer (1987)
1700,1700,1,0,Germany,12.5802,48.8777,Behringer (1987)
1700,1700,1,0,Germany,12.1795,48.1619,Behringer (1987)
1700,1700,1,3,Germany,12.6804,48.976,Behringer (1987)
1700,1700,1,0,Germany,12.8311,48.1726,Behringer (1987)
1700,1700,4,0,Germany,10.4675,48.2814,Behringer (1987)
1700,1700,10,0,Germany,12.0093,47.864,Behringer (1987)
1700,1700,1,0,Germany,11.4977,48.5325,Behringer (1987)
1700,1700,4,0,Germany,10.4675,48.2814,Behringer (1987)
1700,1700,2,2,Germany,12.8311,48.1726,Behringer (1987)
1700,1700,1,0,Germany,11.5652,47.7615,Behringer (1987)
1700,1700,2,0,Germany,11.1421,47.8407,Behringer (1987)
1700,1700,1,3,Germany,12.6804,48.976,Behringer (1987)
1700,1700,1,0,Germany,11.8508,48.8177,Behringer (1987)
1700,1700,2,0,Germany,11.4339,48.263,Behringer (1987)
1700,1700,1,0,Germany,12.6804,48.976,Behringer (1987)
1700,1700,1,3,Germany,12.6804,48.976,Behringer (1987)
1710,1700,3,3,Germany,12.0417,49.2066,Behringer (1987)
1710,1700,4,3,Germany,11.8508,48.8177,Behringer (1987)
