,fromPlaylist,trackName,trackPopularity,trackNumber,isExplicit,artistID,artistName,artistPop,artistGenre,albumName,albumID,albumType,releaseDate,album_nTracks,albumCover,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2356,Pop 2010,Work,81,1,True,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,90,barbadian pop,ANTI (Deluxe),4UlGauD7ROb3YbVOFMgW5u,album,2016,16,https://i.scdn.co/image/ab67616d0000b27333c6b920eabcf4c00d7a1093,0.725,0.534,11,-6.238,1,0.0946,0.0752,0.0,0.0919,0.558,91.974,audio_features,72TFWvU3wUYdUuxejTTIzt,spotify:track:72TFWvU3wUYdUuxejTTIzt,https://api.spotify.com/v1/tracks/72TFWvU3wUYdUuxejTTIzt,https://api.spotify.com/v1/audio-analysis/72TFWvU3wUYdUuxejTTIzt,219320,4
2357,Pop 2010,Lush Life,80,1,False,1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,76,pop,So Good,5YLRVHDVRw3QqWbeTGpC5B,album,2017,15,https://i.scdn.co/image/ab67616d0000b2739e1683774b22648f4f178ed3,0.694,0.712,7,-3.923,0,0.046,0.132,0.0,0.211,0.799,98.023,audio_features,1rIKgCH4H52lrvDcz50hS8,spotify:track:1rIKgCH4H52lrvDcz50hS8,https://api.spotify.com/v1/tracks/1rIKgCH4H52lrvDcz50hS8,https://api.spotify.com/v1/audio-analysis/1rIKgCH4H52lrvDcz50hS8,201122,4
2358,Pop 2010,Con Calma,80,1,False,4VMYDCV2IEDYJArk749S6m,Daddy Yankee,87,latin hip hop,Con Calma,1otwHKoQ5KPaiekpYk4tWh,single,2019,1,https://i.scdn.co/image/ab67616d0000b273896ffcd42561c44fea2bae7b,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,audio_features,5w9c2J52mkdntKOmRLeM2m,spotify:track:5w9c2J52mkdntKOmRLeM2m,https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m,https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m,193227,4
2360,Pop 2010,Thrift Shop (feat. Wanz),80,1,True,5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis,74,pop rap,The Heist,5QWHes9ODwn42DHTifGkXd,album,2012,15,https://i.scdn.co/image/ab67616d0000b2732a6b364528b128a4a17d100d,0.781,0.526,6,-6.986,0,0.293,0.0633,0.0,0.0457,0.665,94.993,audio_features,6CjtS2JZH9RkDz5UVInsa9,spotify:track:6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/tracks/6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/audio-analysis/6CjtS2JZH9RkDz5UVInsa9,235613,4
2363,Pop 2010,I Like It,80,1,True,4kYSro6naA4h99UJvo89HB,Cardi B,80,pop,Invasion of Privacy,4KdtEKjY3Gi0mKiSdy96ML,album,2018,13,https://i.scdn.co/image/ab67616d0000b273a0caffda54afd0a65995bbab,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,audio_features,58q2HKrzhC3ozto2nDdN4z,spotify:track:58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z,253390,4
2364,Pop 2010,Hey Brother,80,1,False,1vCWHaC5f2uS3yhpwWbIA6,Avicii,81,edm,True,2H6i2CrWgXE1HookLu8Au0,album,2013,10,https://i.scdn.co/image/ab67616d0000b273e14f11f796cef9f9a82691a7,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,audio_features,4lhqb6JvbHId48OUJGwymk,spotify:track:4lhqb6JvbHId48OUJGwymk,https://api.spotify.com/v1/tracks/4lhqb6JvbHId48OUJGwymk,https://api.spotify.com/v1/audio-analysis/4lhqb6JvbHId48OUJGwymk,255093,4
2365,Pop 2010,"Love Me Like You Do - From ""Fifty Shades Of Grey""",80,1,False,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,82,indietronica,Delirium (Deluxe),20Ol6zZ0nLlc5EGTH1zA0j,album,2015,22,https://i.scdn.co/image/ab67616d0000b2736bdee14242f244d9d6ddf2fd,0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857,audio_features,3zHq9ouUJQFQRf3cm1rRLu,spotify:track:3zHq9ouUJQFQRf3cm1rRLu,https://api.spotify.com/v1/tracks/3zHq9ouUJQFQRf3cm1rRLu,https://api.spotify.com/v1/audio-analysis/3zHq9ouUJQFQRf3cm1rRLu,252534,4
2366,Pop 2010,Glad You Came,80,1,False,2NhdGz9EDv2FeUw6udu2g1,The Wanted,65,boy band,Battleground (Deluxe Edition),2hnaJ8ktG2FSP1EthsCo6N,album,2011,15,https://i.scdn.co/image/ab67616d0000b27317a142a78128fb7c54ab9aa4,0.722,0.851,7,-3.873,0,0.0639,0.0319,0.0,0.108,0.452,126.885,audio_features,5yDL13y5giogKs2fSNf7sj,spotify:track:5yDL13y5giogKs2fSNf7sj,https://api.spotify.com/v1/tracks/5yDL13y5giogKs2fSNf7sj,https://api.spotify.com/v1/audio-analysis/5yDL13y5giogKs2fSNf7sj,197936,4
2371,Internet Rewind,Freak,72,1,True,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,86,dance pop,Freak,3jCcsG6jkQTnUJyCACAg0r,single,2020,1,https://i.scdn.co/image/ab67616d0000b27363a175ab64de0b0ada98700e,0.688,0.716,7,-5.702,1,0.0385,0.0969,0.0,0.0989,0.373,116.912,audio_features,3aA6xB0tOilDDX17fIJ0Bl,spotify:track:3aA6xB0tOilDDX17fIJ0Bl,https://api.spotify.com/v1/tracks/3aA6xB0tOilDDX17fIJ0Bl,https://api.spotify.com/v1/audio-analysis/3aA6xB0tOilDDX17fIJ0Bl,284480,3
2372,Internet Rewind,Sweater Weather,91,1,False,77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,83,modern alternative rock,I Love You.,4xkM0BwLM9H2IUcbYzpcBI,album,2013,11,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,audio_features,2QjOHCTQ1Jl3zawyYOpxh6,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6,240400,4
2373,Internet Rewind,death bed (coffee for your head),83,1,False,6bmlMHgSheBauioMgKv2tn,Powfu,70,sad lo-fi,death bed (coffee for your head),2p9gK2BcdrloHNJwarc9gc,single,2020,1,https://i.scdn.co/image/ab67616d0000b273bf01fd0986a195d485922167,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,audio_features,7eJMfftS33KTjuF7lTsMCx,spotify:track:7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/tracks/7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/audio-analysis/7eJMfftS33KTjuF7lTsMCx,173333,4
2374,Internet Rewind,Rich Flex,90,1,True,3TVXtAsR1Inumwj472S9r4,Drake,96,canadian hip hop,Her Loss,5MS3MvWHJ3lOZPLiMxzOU6,album,2022,16,https://i.scdn.co/image/ab67616d0000b27302854a7060fccc1a66a4b5ad,0.561,0.52,11,-9.342,0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,audio_features,1bDbXMyjaUIooNwFE9wn0N,spotify:track:1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/tracks/1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/audio-analysis/1bDbXMyjaUIooNwFE9wn0N,239360,3
2376,Internet Rewind,Stunnin' (feat. Harm Franklin),64,1,True,2JbE7jUIGtpXSzytnyMg6U,Curtis Waters,52,,Stunnin' (feat. Harm Franklin),0ZC4lUnfcEFekGFELwHjZZ,single,2020,1,https://i.scdn.co/image/ab67616d0000b273c8e201b69f790a7c6e7e1429,0.885,0.685,11,-6.429,0,0.0627,0.33,0.0,0.148,0.937,99.954,audio_features,2D0dj3hVkRQJCp63cxCPEx,spotify:track:2D0dj3hVkRQJCp63cxCPEx,https://api.spotify.com/v1/tracks/2D0dj3hVkRQJCp63cxCPEx,https://api.spotify.com/v1/audio-analysis/2D0dj3hVkRQJCp63cxCPEx,144000,4
2377,Internet Rewind,Made You Look,90,1,False,6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,80,hip pop,Takin' It Back,4LVa9bljQRvLYpWr8qyaXs,album,2022,16,https://i.scdn.co/image/ab67616d0000b2731a4f1ada93881da4ca8060ff,0.838,0.525,10,-3.562,1,0.0665,0.345,1.92e-06,0.0771,0.884,144.981,audio_features,0QHEIqNKsMoOY5urbzN48u,spotify:track:0QHEIqNKsMoOY5urbzN48u,https://api.spotify.com/v1/tracks/0QHEIqNKsMoOY5urbzN48u,https://api.spotify.com/v1/audio-analysis/0QHEIqNKsMoOY5urbzN48u,134256,4
2378,Internet Rewind,Watermelon Sugar,90,1,False,6KImCVD70vtIoJWnq6nGn3,Harry Styles,88,pop,Fine Line,7xV2TzoaVc0ycW7fwBwAml,album,2019,12,https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,audio_features,6UelLqGlWMcVH1E5c4H7lY,spotify:track:6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/tracks/6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/audio-analysis/6UelLqGlWMcVH1E5c4H7lY,174000,4
2379,Internet Rewind,I Love You So,88,1,False,027TpXKGwdXP7iwbjUSpV8,The Walters,70,chicago indie,I Love You So,7ucm85tRsWk6EyVHaYAxe9,single,2014,1,https://i.scdn.co/image/ab67616d0000b2739214ff0109a0e062f8a6cf0f,0.575,0.648,10,-4.891,1,0.0358,0.583,0.0,0.115,0.466,75.977,audio_features,4SqWKzw0CbA05TGszDgMlc,spotify:track:4SqWKzw0CbA05TGszDgMlc,https://api.spotify.com/v1/tracks/4SqWKzw0CbA05TGszDgMlc,https://api.spotify.com/v1/audio-analysis/4SqWKzw0CbA05TGszDgMlc,160240,4
2380,Internet Rewind,Heather,88,1,False,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,80,bedroom pop,Kid Krow,2CMlkzFI2oDAy5MbyV7OV5,album,2020,12,https://i.scdn.co/image/ab67616d0000b27388e3cda6d29b2552d4d6bc43,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,audio_features,4xqrdfXkTW4T0RauPLv3WA,spotify:track:4xqrdfXkTW4T0RauPLv3WA,https://api.spotify.com/v1/tracks/4xqrdfXkTW4T0RauPLv3WA,https://api.spotify.com/v1/audio-analysis/4xqrdfXkTW4T0RauPLv3WA,198040,3
2381,Internet Rewind,Dark Red,88,1,False,57vWImR43h4CaDao012Ofp,Steve Lacy,81,afrofuturism,Dark Red,7vrsFZNVhrriKh0SZKJW41,single,2017,1,https://i.scdn.co/image/ab67616d0000b2733d2dfa42f771cd458b194979,0.603,0.784,6,-4.023,1,0.062,0.446,8.32e-06,0.119,0.769,172.041,audio_features,3EaJDYHA0KnX88JvDhL9oa,spotify:track:3EaJDYHA0KnX88JvDhL9oa,https://api.spotify.com/v1/tracks/3EaJDYHA0KnX88JvDhL9oa,https://api.spotify.com/v1/audio-analysis/3EaJDYHA0KnX88JvDhL9oa,173104,4
2382,Internet Rewind,MIDDLE OF THE NIGHT,87,1,False,67MNhiAICFY6Pwc2YxCO0K,Elley Duhé,77,alt z,MIDDLE OF THE NIGHT,4hYYpUC8Ewb74tP23Y1lmM,single,2020,1,https://i.scdn.co/image/ab67616d0000b27353a2e11c1bde700722fecd2e,0.41,0.611,4,-8.271,0,0.0467,0.0228,0.0,0.116,0.0899,185.727,audio_features,58HvfVOeJY7lUuCqF0m3ly,spotify:track:58HvfVOeJY7lUuCqF0m3ly,https://api.spotify.com/v1/tracks/58HvfVOeJY7lUuCqF0m3ly,https://api.spotify.com/v1/audio-analysis/58HvfVOeJY7lUuCqF0m3ly,184448,3
2383,Internet Rewind,STAY (with Justin Bieber),87,1,True,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,81,australian hip hop,STAY (with Justin Bieber),4QLAtpLNUsHEYrcHXmMIZZ,single,2021,1,https://i.scdn.co/image/ab67616d0000b27341e31d6ea1d493dd77933ee5,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,audio_features,5HCyWlXZPP0y6Gqq8TgA20,spotify:track:5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/tracks/5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/audio-analysis/5HCyWlXZPP0y6Gqq8TgA20,141806,4
2385,Internet Rewind,drivers license,86,1,True,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,83,pop,SOUR,6s84u2TUpR3wdUv4NgKA2j,album,2021,11,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,audio_features,5wANPM4fQCJwkGd4rN57mH,spotify:track:5wANPM4fQCJwkGd4rN57mH,https://api.spotify.com/v1/tracks/5wANPM4fQCJwkGd4rN57mH,https://api.spotify.com/v1/audio-analysis/5wANPM4fQCJwkGd4rN57mH,242013,4
2386,Internet Rewind,Daddy Issues,86,1,False,77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,83,modern alternative rock,Wiped Out!,18iFxjZugvKhuNNMbLjZJF,album,2015,11,https://i.scdn.co/image/ab67616d0000b2733066581d697fbdee4303d685,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,audio_features,5E30LdtzQTGqRvNd7l6kG5,spotify:track:5E30LdtzQTGqRvNd7l6kG5,https://api.spotify.com/v1/tracks/5E30LdtzQTGqRvNd7l6kG5,https://api.spotify.com/v1/audio-analysis/5E30LdtzQTGqRvNd7l6kG5,260173,4
2387,Internet Rewind,Freaks,86,1,False,1gl0S9pS0Zw0qfa14rDD3D,Surf Curse,69,dreamo,Freaks,5WjaIWthUR3AjA0UYG3jR5,single,2021,1,https://i.scdn.co/image/ab67616d0000b2739efda673310de265a2c1cf1f,0.345,0.941,9,-9.918,1,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,audio_features,7EkWXAI1wn8Ii883ecd9xr,spotify:track:7EkWXAI1wn8Ii883ecd9xr,https://api.spotify.com/v1/tracks/7EkWXAI1wn8Ii883ecd9xr,https://api.spotify.com/v1/audio-analysis/7EkWXAI1wn8Ii883ecd9xr,147062,4
2388,Internet Rewind,Running Up That Hill (A Deal With God),86,1,False,1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,70,art pop,Hounds Of Love,5G5UwqPsxDKpxJLX4xsyuh,album,1985,12,https://i.scdn.co/image/ab67616d0000b273ad08f4b38efbff0c0da0f252,0.629,0.545,10,-13.123,0,0.0546,0.719,0.00308,0.0604,0.194,108.376,audio_features,1PtQJZVZIdWIYdARpZRDFO,spotify:track:1PtQJZVZIdWIYdARpZRDFO,https://api.spotify.com/v1/tracks/1PtQJZVZIdWIYdARpZRDFO,https://api.spotify.com/v1/audio-analysis/1PtQJZVZIdWIYdARpZRDFO,298933,4
2389,Internet Rewind,Lost,86,1,True,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,84,lgbtq+ hip hop,channel ORANGE,392p3shh2jkxUxY2VHvlH8,album,2012,17,https://i.scdn.co/image/ab67616d0000b2737aede4855f6d0d738012e2e5,0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061,audio_features,3GZD6HmiNUhxXYf8Gch723,spotify:track:3GZD6HmiNUhxXYf8Gch723,https://api.spotify.com/v1/tracks/3GZD6HmiNUhxXYf8Gch723,https://api.spotify.com/v1/audio-analysis/3GZD6HmiNUhxXYf8Gch723,234093,4
2390,Internet Rewind,telepatía,86,1,False,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,86,colombian pop,Sin Miedo (del Amor y Otros Demonios) ∞,00wSTrFxoSzA7eeS1UxHgd,album,2020,13,https://i.scdn.co/image/ab67616d0000b273044a5466dac00f7b3c570b99,0.653,0.524,11,-9.016,0,0.0502,0.112,0.0,0.203,0.553,83.97,audio_features,6tDDoYIxWvMLTdKpjFkc1B,spotify:track:6tDDoYIxWvMLTdKpjFkc1B,https://api.spotify.com/v1/tracks/6tDDoYIxWvMLTdKpjFkc1B,https://api.spotify.com/v1/audio-analysis/6tDDoYIxWvMLTdKpjFkc1B,160191,4
2391,Internet Rewind,Beggin',86,1,False,0lAWpj5szCSwM4rUMHYmrr,Måneskin,81,indie rock italiano,Chosen,2qJw6w5XwQO0PQlSWPu7Tw,album,2017,7,https://i.scdn.co/image/ab67616d0000b273fa0ab3a28b5c52d8a5f97045,0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,audio_features,3Wrjm47oTz2sjIgck11l5e,spotify:track:3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/tracks/3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/audio-analysis/3Wrjm47oTz2sjIgck11l5e,211560,4
2392,Internet Rewind,Why'd You Only Call Me When You're High?,89,1,False,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,87,garage rock,AM,78bpIziExqiI9qztvNFlQu,album,2013,12,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,audio_features,086myS9r57YsLbJpU0TgK9,spotify:track:086myS9r57YsLbJpU0TgK9,https://api.spotify.com/v1/tracks/086myS9r57YsLbJpU0TgK9,https://api.spotify.com/v1/audio-analysis/086myS9r57YsLbJpU0TgK9,161124,4
2393,Internet Rewind,good 4 u,86,1,True,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,83,pop,SOUR,6s84u2TUpR3wdUv4NgKA2j,album,2021,11,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,audio_features,4ZtFanR9U6ndgddUvNcjcG,spotify:track:4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/tracks/4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/audio-analysis/4ZtFanR9U6ndgddUvNcjcG,178147,4
2394,Internet Rewind,Softcore,86,1,False,77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,83,modern alternative rock,Hard To Imagine The Neighbourhood Ever Changing,0ODLCdHBFVvKwJGeSfd1jy,album,2018,21,https://i.scdn.co/image/ab67616d0000b2739b6ac98a52f62d5cb473da40,0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,audio_features,2K7xn816oNHJZ0aVqdQsha,spotify:track:2K7xn816oNHJZ0aVqdQsha,https://api.spotify.com/v1/tracks/2K7xn816oNHJZ0aVqdQsha,https://api.spotify.com/v1/audio-analysis/2K7xn816oNHJZ0aVqdQsha,206280,4
2397,Internet Rewind,Lost in the Fire (feat. The Weeknd),85,1,True,3hteYQFiMFbJY7wS0xDymP,Gesaffelstein,75,dark clubbing,Hyperion,0JA38Ekhsv43y2lBj5GQkQ,album,2019,10,https://i.scdn.co/image/ab67616d0000b273011a2f51fe757fafe13a0c2e,0.658,0.671,2,-12.21,1,0.0363,0.0933,0.000927,0.115,0.166,100.966,audio_features,2vXKRlJBXyOcvZYTdNeckS,spotify:track:2vXKRlJBXyOcvZYTdNeckS,https://api.spotify.com/v1/tracks/2vXKRlJBXyOcvZYTdNeckS,https://api.spotify.com/v1/audio-analysis/2vXKRlJBXyOcvZYTdNeckS,202093,4
2398,Internet Rewind,In The Stars,85,1,False,22wbnEMDvgVIAGdFeek6ET,Benson Boone,72,,In The Stars,6dSmXsyGAnFtq048IFhiYd,single,2022,1,https://i.scdn.co/image/ab67616d0000b273786e4e2c43c2897fafabbfb6,0.362,0.54,10,-6.031,1,0.0528,0.338,0.0,0.139,0.3,78.007,audio_features,1ei3hzQmrgealgRKFxIcWn,spotify:track:1ei3hzQmrgealgRKFxIcWn,https://api.spotify.com/v1/tracks/1ei3hzQmrgealgRKFxIcWn,https://api.spotify.com/v1/audio-analysis/1ei3hzQmrgealgRKFxIcWn,216410,3
2400,Internet Rewind,Pepas,84,1,True,329e4yvIujISKGKz1BZZbO,Farruko,84,reggaeton,Pepas,2A5ksnhz7YWbRLvFMjX1j1,single,2021,1,https://i.scdn.co/image/ab67616d0000b2734239a6aa89738d8f798168ad,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,audio_features,5fwSHlTEWpluwOM0Sxnh5k,spotify:track:5fwSHlTEWpluwOM0Sxnh5k,https://api.spotify.com/v1/tracks/5fwSHlTEWpluwOM0Sxnh5k,https://api.spotify.com/v1/audio-analysis/5fwSHlTEWpluwOM0Sxnh5k,287120,4
2401,Internet Rewind,Easy On Me,84,1,False,4dpARuHxo51G3z768sgnrY,Adele,86,british soul,Easy On Me,224jZ4sUX7OhAuMwaxp86S,single,2021,1,https://i.scdn.co/image/ab67616d0000b27350dba34377a595e35f81b0e4,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,audio_features,0gplL1WMoJ6iYaPgMCL0gX,spotify:track:0gplL1WMoJ6iYaPgMCL0gX,https://api.spotify.com/v1/tracks/0gplL1WMoJ6iYaPgMCL0gX,https://api.spotify.com/v1/audio-analysis/0gplL1WMoJ6iYaPgMCL0gX,224695,4
2402,Internet Rewind,Jealous,84,1,False,3XxNRirzbjfLdDli06zMaB,Eyedress,72,noise pop,Jealous,4keJsdw9XhEvimhIgXmtO1,single,2019,3,https://i.scdn.co/image/ab67616d0000b273157bf6b6c046bbb3e7907eb0,0.474,0.921,9,-10.431,0,0.0457,0.00491,0.85,0.476,0.696,93.01,audio_features,1aXV8GrmQLvgoFtBPERP7E,spotify:track:1aXV8GrmQLvgoFtBPERP7E,https://api.spotify.com/v1/tracks/1aXV8GrmQLvgoFtBPERP7E,https://api.spotify.com/v1/audio-analysis/1aXV8GrmQLvgoFtBPERP7E,122339,4
2403,Internet Rewind,Sky,84,1,True,699OTQXzgjhIYAHMy9RyPD,Playboi Carti,83,atl hip hop,Whole Lotta Red,2QRedhP5RmKJiJ1i8VgDGR,album,2020,24,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,0.785,0.903,2,-4.184,1,0.21,0.258,0.0,0.169,0.565,139.98,audio_features,29TPjc8wxfz4XMn21O7VsZ,spotify:track:29TPjc8wxfz4XMn21O7VsZ,https://api.spotify.com/v1/tracks/29TPjc8wxfz4XMn21O7VsZ,https://api.spotify.com/v1/audio-analysis/29TPjc8wxfz4XMn21O7VsZ,193234,4
2404,Internet Rewind,DESPECHÁ,84,1,False,7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,86,pop,DESPECHÁ,5omNd3Mkij9C3ZeW19rRmv,single,2022,1,https://i.scdn.co/image/ab67616d0000b2738f072024e0358fc5c62eba41,0.919,0.623,7,-6.521,1,0.0992,0.184,1.63e-05,0.0609,0.775,130.037,audio_features,5ildQOEKmJuWGl2vRkFdYc,spotify:track:5ildQOEKmJuWGl2vRkFdYc,https://api.spotify.com/v1/tracks/5ildQOEKmJuWGl2vRkFdYc,https://api.spotify.com/v1/audio-analysis/5ildQOEKmJuWGl2vRkFdYc,157018,4
2407,Internet Rewind,Money Trees,84,1,True,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,89,conscious hip hop,"good kid, m.A.A.d city",6PBZN8cbwkqm1ERj2BGXJ1,album,2012,13,https://i.scdn.co/image/ab67616d0000b273d28d2ebdedb220e479743797,0.716,0.531,7,-7.355,1,0.122,0.0703,0.0,0.224,0.344,71.994,audio_features,2HbKqm4o0w5wEeEFXm2sD4,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,https://api.spotify.com/v1/tracks/2HbKqm4o0w5wEeEFXm2sD4,https://api.spotify.com/v1/audio-analysis/2HbKqm4o0w5wEeEFXm2sD4,386907,4
2408,Internet Rewind,Infinity,84,1,False,6QrQ7OrISRYIfS5mtacaw2,Jaymes Young,69,indie poptimism,Feel Something,6MuWCR3WPjwyKhqsTKLZ3z,album,2017,12,https://i.scdn.co/image/ab67616d0000b273a9897f65d1ead1be10a51e3f,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,audio_features,1SOClUWhOi8vHZYMz3GluK,spotify:track:1SOClUWhOi8vHZYMz3GluK,https://api.spotify.com/v1/tracks/1SOClUWhOi8vHZYMz3GluK,https://api.spotify.com/v1/audio-analysis/1SOClUWhOi8vHZYMz3GluK,237720,4
2409,Internet Rewind,Swim,84,1,False,7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic,79,alternative r&b,Chase Atlantic,7C8uqokvE67UOlu1TiEYMd,album,2017,14,https://i.scdn.co/image/ab67616d0000b2735a0c2870f4f309e382d1fad6,0.666,0.542,8,-6.429,1,0.0392,0.27,0.0,0.0765,0.0771,120.134,audio_features,3M0lSi5WW79CXQamgSBIjx,spotify:track:3M0lSi5WW79CXQamgSBIjx,https://api.spotify.com/v1/tracks/3M0lSi5WW79CXQamgSBIjx,https://api.spotify.com/v1/audio-analysis/3M0lSi5WW79CXQamgSBIjx,228787,4
2410,Internet Rewind,Mount Everest,84,1,True,2feDdbD5araYcm6JhFHHw7,Labrinth,82,indie poptimism,Imagination & the Misfit Kid,0FSsRH1jeZqKbGcHwq3UO0,album,2019,15,https://i.scdn.co/image/ab67616d0000b273e4c03429788f0aff263a5fc6,0.494,0.428,0,-7.239,0,0.205,0.236,0.0698,0.0816,0.44,87.724,audio_features,1ZdhOMWyFR8Iv9eylMGYg2,spotify:track:1ZdhOMWyFR8Iv9eylMGYg2,https://api.spotify.com/v1/tracks/1ZdhOMWyFR8Iv9eylMGYg2,https://api.spotify.com/v1/audio-analysis/1ZdhOMWyFR8Iv9eylMGYg2,157497,4
2412,Internet Rewind,The Box,83,1,True,757aE44tKEUQEqRuT6GnEB,Roddy Ricch,80,melodic rap,Please Excuse Me for Being Antisocial,52u4anZbHd6UInnmHRFzba,album,2019,16,https://i.scdn.co/image/ab67616d0000b273600adbc750285ea1a8da249f,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,audio_features,0nbXyq5TXYPCO7pr3N8S4I,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653,4
2413,Internet Rewind,Dynamite,83,1,False,3Nrfpe0tUJi4K4DXYWgMUX,BTS,90,k-pop,BE,6nYfHQnvkvOTNHnOhDT3sr,album,2020,8,https://i.scdn.co/image/ab67616d0000b273c07d5d2fdc02ae252fcd07e5,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,audio_features,5QDLhrAOJJdNAmCTJ8xMyW,spotify:track:5QDLhrAOJJdNAmCTJ8xMyW,https://api.spotify.com/v1/tracks/5QDLhrAOJJdNAmCTJ8xMyW,https://api.spotify.com/v1/audio-analysis/5QDLhrAOJJdNAmCTJ8xMyW,199054,4
